date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2021-09-08,119046.78820212868,2784.4920052128045,3321.6742197350063,784,382,534,347,392,340,163,202,85,29
2021-09-09,118618.20598760647,2893.092005212805,3192.056572676183,784,369,416,311,419,327,168,174,98,39
2021-09-10,118398.15318484898,2972.003769918687,3049.1232393428495,842,441,314,365,339,289,161,137,91,35
2021-09-11,118371.30038209149,3022.2704365853538,1275.1232393428495,615,172,114,79,86,72,33,40,14,3
2021-09-12,119238.447579334,2142.2704365853538,1468.789906009516,659,300,85,89,88,81,51,49,16,11
2021-09-13,119641.42810990983,1871.7704365853538,3357.789906009516,718,741,458,282,308,298,166,197,90,31
2021-09-14,119163.80864048566,2880.170436585354,3198.6529328294396,823,336,475,276,381,356,162,182,101,41
2021-09-15,118892.20066531438,2927.044957658151,3186.9857114264482,774,427,400,305,391,304,148,206,99,45
2021-09-16,118518.03260307055,2812.8176491826225,3068.9857114264482,781,446,315,274,369,336,152,184,96,29
2021-09-17,118462.65025511244,3013.6033634683367,2775.9857114264482,848,399,275,255,279,274,122,157,82,21
2021-09-18,118648.60124048767,2961.9366968016698,1337.0690447597815,642,183,119,100,78,64,33,59,16,2
2021-09-19,119440.38555919622,2128.8533634683367,1521.0690447597815,663,283,122,74,93,84,39,72,32,10
2021-09-20,119786.16987790477,1866.8533634683365,3308.5690447597813,700,749,443,234,305,303,142,199,70,40
2021-09-21,119235.78752994665,2758.1866968016698,3215.9023780931147,762,361,441,299,324,347,174,246,117,45
2021-09-22,118946.07184865522,2926.1866968016698,3118.4023780931147,761,353,385,308,383,329,181,209,94,28
2021-09-23,118647.35616736377,2819.6866968016698,3003.4023780931147,751,381,304,310,339,329,151,194,121,50
2021-09-24,118478.42143845328,2834.467649182622,2716.1801558708926,787,441,259,289,279,241,102,154,52,23
2021-09-25,118827.82004287612,3065.5787602937335,1295.6801558708926,657,152,103,90,109,71,23,30,14,5
2021-09-26,119623.71864729896,2091.5787602937335,1423.6801558708926,656,241,121,72,78,97,35,40,25,11
2021-09-27,120039.61725172181,1839.5787602937335,3311.1801558708926,703,760,470,263,296,321,119,177,102,32
2021-09-28,119491.9325228113,2763.4954269604,3028.4301558708926,795,309,451,277,333,319,141,210,90,42
2021-09-29,119395.84779390082,2932.3454269604,2861.1206320613687,797,349,365,254,325,256,144,182,121,37
2021-09-30,119474.43449356176,2939.707331722305,3058.1206320613687,789,417,288,335,332,262,167,205,93,32
2021-10-01,119295.02119322268,2878.707331722305,3093.6206320613687,819,428,273,299,340,301,150,218,113,46
2021-10-02,119213.85789288362,3012.457331722305,1314.3706320613687,631,182,95,89,107,59,38,42,22,3
2021-10-03,119992.69459254456,2093.207331722305,1434.3706320613687,625,286,86,83,86,76,48,59,18,11
2021-10-04,120337.0312922055,1778.7073317223048,3110.703965394702,645,718,448,249,269,294,154,165,77,24
2021-10-05,119901.30132519976,2674.9739983889713,3048.953965394702,787,360,493,295,328,280,165,196,111,35
2021-10-06,119808.57135819404,2956.2239983889713,3061.453965394702,817,321,401,276,321,315,168,209,84,37
2021-10-07,119720.84139118831,2973.7239983889717,3153.253965394702,821,421,283,328,369,329,192,186,81,33
2021-10-08,119457.91142418257,2890.3239983889716,2810.753965394702,909,399,259,250,301,211,125,174,70,24
2021-10-09,119641.98145717684,2994.8239983889716,1350.5039653947022,649,175,114,81,100,56,44,62,21,2
2021-10-10,120394.05149017111,2102.5739983889716,1404.361108251845,621,299,107,90,81,60,41,39,24,6
2021-10-11,120667.4072374511,1677.7168555318287,2597.361108251845,566,632,358,204,206,193,112,135,74,28
2021-10-12,120390.76298473107,2320.7168555318285,3154.8071399978767,644,414,530,280,344,312,169,217,102,38
2021-10-13,120556.3901605825,3320.434315849289,3205.176839601856,911,315,419,309,356,302,171,209,116,36
2021-10-14,120197.57166851156,2846.358347530927,2964.9167929127893,793,422,268,317,363,278,160,181,90,32
2021-10-15,120088.41181398212,2855.7569383833534,2809.7084685941822,884,451,246,269,298,232,127,160,63,25
2021-10-16,120172.09520177335,2893.3918563854018,1252.2084685941825,593,176,104,81,95,76,42,38,15,1
2021-10-17,120922.27858956456,2002.3918563854018,1410.3513257370396,611,280,99,91,73,70,51,61,24,8
2021-10-18,121229.17626307007,1717.2489992425444,3355.2203733560873,679,772,511,277,291,287,169,192,77,34
2021-10-19,120680.66322228986,2806.707332575878,3021.4870400227537,770,313,470,281,349,311,145,208,74,39
2021-10-20,120526.41684817632,2867.240665909211,3098.772754308468,794,390,369,305,340,297,180,212,108,34
2021-10-21,120395.77813451826,2968.134040650412,2450.0128336735474,1132,583,503,558,617,482,267,388,184,57
2021-10-22,120581.85569070147,2636.0903898567612,2441.0128336735474,2,1,0,0,0,1,1,0,0,0
2021-10-23,120760.93324688468,2620.0903898567612,1325.0128336735474,777,57,104,69,108,81,32,49,16,4
2021-10-24,121538.0108030679,2102.0903898567612,1450.0128336735474,613,289,114,80,96,93,42,56,27,12
2021-10-25,121824.08835925112,1736.0903898567612,3490.8128336735476,687,1009,338,254,284,277,186,224,109,38
2021-10-26,121094.232582101,2760.957056523428,3230.289024149738,744,346,479,341,390,334,204,242,113,47
2021-10-27,120831.30537637945,2967.36181842819,3186.289024149738,790,379,378,311,395,307,177,243,110,35
2021-10-28,120622.3781706579,2977.36181842819,4353.289024149738,835,435,322,338,391,587,406,511,284,99
2021-10-29,120527.70096493635,4258.6118184281895,2607.3502691296576,842,383,285,186,274,231,119,158,78,21
2021-10-30,120709.0829961626,2788.7323003559004,1268.3502691296576,615,202,105,85,86,56,36,44,17,1
2021-10-31,121478.46502738884,2037.7323003559006,1603.3502691296576,642,293,96,99,139,115,59,93,43,12
2021-11-01,121677.09705861508,1801.9823003559006,3626.8502691296576,705,746,596,288,335,290,178,250,129,39
2021-11-02,121001.47908984132,2951.2323003559004,3180.8145548439434,791,302,506,304,382,327,187,248,99,31
2021-11-03,120802.682549639,2982.018014641615,3372.3145548439434,804,421,422,350,404,319,196,269,127,59
2021-11-04,120457.88600943667,3027.518014641615,3241.514554843943,841,457,366,345,388,281,170,238,86,31
2021-11-05,120163.18946923433,2946.818014641615,2969.014554843943,847,429,287,345,300,257,155,179,83,26
2021-11-06,120386.49292903201,3192.318014641615,1374.7645548439434,678,188,130,88,102,61,35,50,19,5
2021-11-07,121196.04638882968,2184.318014641615,1455.7645548439434,592,312,90,90,103,86,39,65,27,7
2021-11-08,121490.59984862736,1750.318014641615,3635.264554843943,700,831,499,328,345,312,188,220,107,46
2021-11-09,120764.40330842503,2909.068014641615,3369.4669357963244,732,360,496,337,425,365,195,264,109,56
2021-11-10,120329.7186729846,2934.7823003559006,3986.5169357963246,923,507,492,443,508,392,203,269,151,37
2021-11-11,120024.28403754417,3681.0823003559008,662.0169357963243,283,70,54,54,60,44,22,35,11,7
2021-11-12,120557.84940210375,1195.5823003559005,2934.5169357963246,444,901,303,290,333,256,114,184,78,26
2021-11-13,120573.08143333,2949.7489670225673,1278.8721989542191,559,193,105,100,107,71,36,55,13,3
2021-11-14,121289.61609613519,1995.4068617594094,1350.3721989542191,550,272,136,89,92,76,32,58,23,9
2021-11-15,121660.15075894038,1720.9068617594094,3607.088327986477,693,792,594,307,352,335,199,273,106,31
2021-11-16,120824.53488411116,2771.4724531572588,3444.088327986477,792,321,492,390,423,330,206,232,110,44
2021-11-17,120423.91900928193,3043.4724531572588,3388.088327986477,825,352,417,342,396,346,193,271,125,32
2021-11-18,120014.13646778605,2978.3057864905923,3229.9933692448576,797,435,219,461,434,342,185,236,117,50
2021-11-19,119850.86967753652,3066.72657899532,3044.4695597210484,873,484,279,281,328,243,140,206,101,34
2021-11-20,119908.38860157269,3101.9884837572245,1336.4695597210482,647,159,87,87,110,59,34,38,14,7
2021-11-21,120650.57419227554,2078.655150423891,1867.9998627513512,667,340,186,148,203,156,102,140,57,28
2021-11-22,120587.81281328142,1805.2384837572245,3673.5593865608753,701,813,494,298,387,337,144,201,130,31
2021-11-23,119466.51572000157,2552.262293281034,3472.0038310053196,705,385,545,316,399,364,208,266,118,32
2021-11-24,118708.4964044995,2713.9845155032563,3069.887164338653,806,376,404,295,360,257,141,178,95,36
2021-11-25,118107.1937556641,2468.584515503256,1019.8871643386528,460,132,81,72,92,64,24,45,14,6
2021-11-26,118563.80777349538,1476.501182169923,1222.7443071957957,452,290,126,75,82,68,33,41,12,5
2021-11-27,119297.13607704094,1956.0726107413514,1094.077640529129,532,161,95,68,86,57,33,31,16,3
2021-11-28,120085.46438058649,1882.4059440746848,1374.827640529129,542,185,118,90,110,101,44,75,41,17
2021-11-29,120455.37601746537,1744.739277408018,3550.3371643386527,638,673,691,331,315,330,157,222,105,41
2021-11-30,119700.36860672523,2795.3297535984943,3204.0038310053196,716,356,403,343,386,342,173,254,116,47
2021-12-01,119541.36119598507,3044.996420265161,3203.2538310053196,795,342,288,369,365,333,178,252,138,47
2021-12-02,119342.7537852449,3004.646420265161,3282.9422186410757,868,482,213,358,401,377,169,279,123,53
2021-12-03,119216.99453657659,3157.182969972763,2850.4422186410757,843,478,200,288,303,239,111,163,85,39
2021-12-04,119572.73528790828,3206.182969972763,1305.6088853077422,661,206,96,58,78,82,32,34,12,3
2021-12-05,120428.64270590663,2161.5163033060967,1625.275551974409,565,397,131,80,143,108,49,82,40,17
2021-12-06,120697.88345723832,1894.5163033060967,3598.775551974409,714,845,475,249,334,317,160,255,125,47
2021-12-07,119884.04087523668,2784.932969972763,3362.8422186410758,732,352,506,278,389,386,187,300,151,63
2021-12-08,119638.6649599017,3117.4663033060965,3331.741028164885,811,380,422,244,378,339,186,253,136,58
2021-12-09,119472.70571123339,3165.7817794965727,3088.010961719702,827,420,314,261,373,301,165,243,101,37
2021-12-10,119307.50476821291,2922.8100186992306,2343.6614527653405,721,401,230,188,231,201,102,146,71,28
2021-12-11,119517.11953865287,2553.2762232052964,1082.494786098674,461,193,83,77,74,71,28,32,17,2
2021-12-12,120289.40097575949,1854.7762232052964,1619.494786098674,504,318,135,134,102,110,63,117,42,23
2021-12-13,120483.01574619945,1813.10955653863,3550.714483068371,668,705,511,306,300,339,182,261,159,54
2021-12-14,119620.24415300303,2687.9428898719634,3585.3811497350375,755,342,513,400,374,378,204,299,185,60
2021-12-15,119267.80589313997,3232.942889871963,3099.7291350830233,766,318,384,322,336,330,168,226,154,39
2021-12-16,118936.41891532818,2768.3421572712305,3545.317186129945,727,519,325,389,427,373,190,300,152,51
2021-12-17,118335.23772915604,2944.1359999578153,2813.6964654092244,786,429,201,319,302,229,161,181,115,33
2021-12-18,118448.58086730824,2927.039603561419,1102.0297987425577,548,157,77,74,82,47,33,34,23,3
2021-12-19,118923.25733879376,1576.7062702280855,1844.6924464966949,536,434,187,144,157,135,71,117,62,18
2021-12-20,119065.98047694596,1987.4155846488893,3858.4067322109804,735,756,631,397,423,369,210,262,166,40
2021-12-21,117862.94171033625,2655.36796560127,3946.7567322109803,765,336,603,382,420,365,219,329,174,42
2021-12-22,116635.20294372654,2719.01796560127,2468.938550392799,642,324,317,243,297,207,134,163,79,22
2021-12-23,116056.20660135926,1889.9422080255126,2252.438550392799,583,404,243,224,247,200,98,140,75,17
2021-12-24,115826.0435923253,2022.2755413588459,1273.4385503927988,506,231,118,115,85,63,42,65,20,5
2021-12-25,116130.88058329135,1578.2755413588459,806.1052170594654,396,140,64,30,58,30,28,25,16,3
2021-12-26,116638.55090759073,1313.7755413588459,1414.741580695829,435,278,183,127,122,127,62,80,47,18
2021-12-27,117132.81214098101,1909.0028140861186,2499.491580695829,557,377,429,210,226,196,102,181,111,41
2021-12-28,116839.0733743713,2205.7528140861186,2469.6147353189835,553,297,369,250,283,178,129,189,95,27
2021-12-29,116871.12676005375,2501.668121001426,2525.2301199343683,689,371,262,311,252,167,124,194,89,30
2021-12-30,116656.60322265927,2310.706582539887,1977.2301199343683,635,313,179,212,195,142,82,90,45,13
2021-12-31,116969.07968526479,2289.706582539887,1081.2245643788126,443,173,85,75,118,69,33,47,27,1
2022-01-01,117991.15614787031,2103.3010269843317,1178.2106754899237,649,210,60,32,66,38,29,44,17,2
2022-01-02,118512.30205492026,1699.356582539887,1437.862190641439,440,334,167,103,144,91,61,72,37,7
2022-01-03,118856.2055377278,1781.765673448978,3002.862190641439,560,608,567,224,290,263,150,182,104,23
2022-01-04,118266.60902053535,2413.265673448978,2865.0288573081057,629,316,437,286,392,259,148,197,104,36
2022-01-05,118166.01250334289,2764.432340115645,2685.534412863661,644,315,279,215,380,265,175,183,115,43
2022-01-06,118074.53820837264,2594.0601178934226,2693.185928015176,677,376,252,233,401,299,158,229,101,35
2022-01-07,117813.60936794787,2432.257087590392,2193.1383089675574,578,359,214,186,238,185,128,131,70,19
2022-01-08,118306.85433704688,2686.3832780665825,734.1383089675572,319,95,51,43,48,28,20,26,7,3
2022-01-09,118927.09930614592,1354.3832780665828,1140.6947417160952,391,324,103,66,53,48,23,44,23,7
2022-01-10,119273.87936296423,1487.474798534419,3042.6947417160955,564,684,450,235,289,242,164,201,100,30
2022-01-11,118765.99275311589,2534.8081318677523,2785.523967068208,660,217,474,280,339,286,150,205,99,28
2022-01-12,118478.87903059149,2498.4102445438084,3034.729095273336,694,319,368,298,392,304,161,250,136,66
2022-01-13,118259.81402601581,2815.664090697655,2809.4445714638123,764,354,219,276,344,279,155,204,102,42
2022-01-14,118124.41783096394,2674.0483764119404,2654.3890159082566,785,376,252,238,277,232,126,170,95,33
2022-01-15,118458.79941368985,2988.7705986341625,1120.9953580911476,539,142,69,88,85,65,34,50,16,5
2022-01-16,119009.50371028006,1671.6996546813602,1044.9953580911476,436,233,80,53,48,45,29,28,22,3
2022-01-17,119257.20800687028,1292.6996546813602,1283.1620247578144,325,248,167,103,108,119,59,75,41,16
2022-01-18,119572.24563679381,1598.1996546813602,2835.995358091148,489,437,605,256,250,262,137,201,85,47
2022-01-19,119151.94993338404,2415.6996546813602,2923.428691424481,628,286,509,266,339,302,203,224,121,50
2022-01-20,119049.65422997424,2821.1329880146936,2681.784113111228,723,287,303,281,294,273,130,162,78,32
2022-01-21,118969.88262295,2602.0125060869827,2443.2342035271413,671,371,222,272,246,234,98,153,104,23
2022-01-22,119196.50456625728,2669.856146834421,1077.5675368604745,520,167,69,64,69,50,40,33,12,3
2022-01-23,120011.12650956456,1892.1894801677545,1295.0675368604745,537,250,72,88,93,81,34,48,28,10
2022-01-24,120397.24845287183,1681.1894801677545,3103.900870193808,652,709,413,265,275,254,140,194,97,31
2022-01-25,119799.37039617912,2506.0228135010875,2745.1124086553464,640,302,361,251,312,259,167,221,121,54
2022-01-26,119661.37695487101,2607.118967347242,3043.312408655346,733,305,361,307,403,346,180,278,130,40
2022-01-27,119412.45018022957,2794.385634013908,2893.312408655346,670,389,280,224,359,290,137,207,110,44
2022-01-28,119271.02340558814,2751.885634013908,2523.421271722104,767,407,232,208,258,214,108,175,79,29
2022-01-29,119608.6680367339,2861.0659028678615,1224.7212717221041,621,171,101,68,98,68,38,39,24,2
2022-01-30,120457.44600121299,2073.4992362011944,1347.3879383887709,548,252,97,78,90,80,56,84,83,29
2022-01-31,120794.22396569207,1684.1659028678612,3356.1379383887706,651,835,436,239,313,252,138,224,107,49
2022-02-01,120077.50193017117,2639.4159028678614,3223.6379383887706,719,290,492,317,370,313,171,270,169,48
2022-02-02,119854.27989465026,3000.4159028678614,2910.471271722104,745,302,358,257,339,262,191,226,132,54
2022-02-03,119553.55785912935,2609.7492362011944,2557.571271722104,648,367,246,261,300,249,129,171,121,34
2022-02-04,119359.33582360845,2363.349236201195,2120.9971295652413,605,410,202,205,237,180,75,125,73,15
2022-02-05,119948.26268514636,2709.9239911031555,1236.163796231908,604,165,108,95,88,43,31,53,29,2
2022-02-06,120817.35621335094,2105.257324436489,1376.163796231908,603,247,116,79,94,62,36,63,27,11
2022-02-07,121185.44974155551,1744.2573244364887,3352.9971295652413,651,748,486,292,325,309,163,252,164,36
2022-02-08,120810.54326976009,2978.090657769822,3167.347129565241,712,291,400,309,324,304,176,276,163,65
2022-02-09,120588.83679796467,2945.640657769822,3321.652392723136,789,337,374,322,372,323,203,305,206,56
2022-02-10,120402.42506301137,3135.240657769822,3014.652392723136,806,418,259,341,323,285,177,210,131,41
2022-02-11,120487.51332805805,3099.740657769822,2681.905961966706,840,437,268,225,277,213,121,176,87,13
2022-02-12,120918.28983674812,3112.682470656786,1286.4059619667062,634,191,114,75,87,63,24,55,18,14
2022-02-13,121674.5663454382,2042.6824706567859,1591.4059619667062,604,334,140,107,125,89,46,74,41,10
2022-02-14,121926.84285412829,1843.6824706567859,3333.244774752094,724,744,564,260,263,259,150,216,132,35
2022-02-15,121376.6526961517,2783.0546167755074,3334.244774752094,718,347,498,316,360,308,192,280,172,51
2022-02-16,121248.96253817511,3206.5546167755074,3298.244774752094,849,321,391,296,395,327,226,263,169,45
2022-02-17,121058.27238019853,3107.5546167755074,2886.744774752094,838,412,251,276,324,226,126,214,120,25
